word,ipa,index,clusterID
proposals,p ɹ ə ˈp o ʊ z ə ɫ z,2960,733
referendum,ˌɹ ɛ f ɝ ˈɛ n d ə m,2961,733
amendment,ə ˈm ɛ n d m ə n t,2962,733
abortion,ə ˈb ɔ ɹ ʃ ə n,2963,733
charter,ˈt ʃ ɑ ɹ t ɝ,2964,733
passage,"ˈp æ s ə d ʒ ,",2965,733
approve,ə ˈp ɹ u v,2966,733
provisions,p ɹ ə ˈv ɪ ʒ ə n z,2967,733
provision,p ɹ ə ˈv ɪ ʒ ə n,2968,733
legislators,ˈɫ ɛ d ʒ ə ˌs ɫ e ɪ t ɝ z,2969,733
veto,ˈv i ˌt o ʊ,2970,733
drafted,ˈd ɹ æ f t ɪ d,2971,733
overhaul,ˈo ʊ v ɝ ˌh ɔ ɫ,2972,733
lobbying,ˈɫ ɑ b i ɪ ŋ,2973,733
adoption,ə ˈd ɑ p ʃ ə n,2974,733
decree,d ɪ ˈk ɹ i,2975,733
amendments,ə ˈm ɛ n d m ə n t s,2976,733
enacted,ɛ ˈn æ k t ə d,2977,733
statute,ˈs t æ t ʃ u t,2978,733
proposition,ˌp ɹ ɑ p ə ˈz ɪ ʃ ə n,2979,733
debated,d ə ˈb e ɪ t ɪ d,2980,733
revision,ɹ i ˈv ɪ ʒ ə n,2981,733
lost,ˈɫ ɔ s t,2982,118
loss,ˈɫ ɔ s,2983,118
losing,ˈɫ u z ɪ ŋ,2984,118
lose,ˈɫ u z,2985,118
music,ˈm j u z ɪ k,2986,239
band,ˈb æ n d,2987,239
rock,ˈɹ ɑ k,2988,239
festival,"ˈf ɛ s t ə v ə ɫ ,",2989,239
studio,ˈs t u d i ˌo ʊ,2990,239
musical,ˈm j u z ɪ k ə ɫ,2991,239
singer,ˈs ɪ ŋ ɝ,2992,239
dance,ˈd æ n s,2993,239
pop,ˈp ɑ p,2994,239
concert,"ˈk ɑ n s ɝ t ,",2995,239
performances,"p ɝ ˈf ɔ ɹ m ə n s ə z ,",2996,239
jazz,ˈd ʒ æ z,2997,239
solo,ˈs o ʊ ˌɫ o ʊ,2998,239
soul,ˈs o ʊ ɫ,2999,239
classical,ˈk ɫ æ s ɪ k ə ɫ,3000,239
bands,ˈb æ n d z,3001,239
blues,ˈb ɫ u z,3002,239
hip,ˈh ɪ p,3003,239
composer,k ə m ˈp o ʊ z ɝ,3004,239
folk,ˈf o ʊ k,3005,239
dancing,ˈd æ n s ɪ ŋ,3006,239
musician,m j u ˈz ɪ ʃ ə n,3007,239
concerts,"ˈk ɑ n s ɝ t s ,",3008,239
soundtrack,"ˈs a ʊ n ˌt ɹ æ k ,",3009,239
trio,ˈt ɹ i ˌo ʊ,3010,239
duo,ˈd u o ʊ,3011,239
hop,ˈh ɑ p,3012,239
festivals,"ˈf ɛ s t ə v ə ɫ z ,",3013,239
dj,ˈd i ˈd ʒ e ɪ,3014,239
quartet,k w ɔ ɹ ˈt ɛ t,3015,239
gospel,"ˈɡ ɑ s p ə ɫ ,",3016,239
rap,ˈɹ æ p,3017,239
choir,ˈk w a ɪ ɝ,3018,239
jam,ˈd ʒ æ m,3019,239
ensemble,ɑ n ˈs ɑ m b ə ɫ,3020,239
idol,ˈa ɪ d ə ɫ,3021,239
punk,ˈp ə ŋ k,3022,239
elvis,ˈɛ ɫ v ɪ s,3023,239
circus,ˈs ɝ k ə s,3024,239
dancer,ˈd æ n s ɝ,3025,239
performer,p ɝ ˈf ɔ ɹ m ɝ,3026,239
madonna,m ə ˈd ɑ n ə,3027,239
classics,ˈk ɫ æ s ɪ k s,3028,239
pianist,"ˈp i ə n ɪ s t ,",3029,239
beatles,ˈb i t ə ɫ z,3030,239
songwriter,ˈs ɔ ŋ ˌɹ a ɪ t ɝ,3031,239
dylan,ˈd ɪ ɫ ə n,3032,239
need,ˈn i d,3033,191
needed,"ˈn i d ə d ,",3034,191
needs,ˈn i d z,3035,191
russia,ˈɹ ə ʃ ə,3036,136
republic,"ɹ i ˈp ə b ɫ ə k ,",3037,136
turkey,ˈt ɝ k i,3038,136
poland,ˈp o ʊ ɫ ə n d,3039,136
greece,ˈɡ ɹ i s,3040,136
ukraine,j u ˈk ɹ e ɪ n,3041,136
romania,ɹ o ʊ ˈm e ɪ n i ə,3042,136
cyprus,ˈs a ɪ p ɹ ə s,3043,136
hungary,ˈh ə ŋ ɡ ɝ i,3044,136
bulgaria,b ə ɫ ˈɡ ɛ ɹ i ə,3045,136
belarus,b ɛ ˈɫ ɑ ɹ ə s,3046,136
slovakia,ˌs ɫ o ʊ ˈv ɑ ˌk i ə,3047,136
azerbaijan,"ˌæ z ɝ b a ɪ ˈd ʒ ɑ n ,",3048,136
slovenia,ˌs ɫ o ʊ ˈv i n i ə,3049,136
kazakhstan,"ˌk ɑ z ɑ k ˈs t ɑ n ,",3050,136
uzbekistan,u z ˈb ɛ k ɪ ˌs t æ n,3051,136
armenia,ɑ ɹ ˈm i n i ə,3052,136
kyrgyzstan,"ˈk ɪ ɹ ɡ ɪ ˌs t æ n ,",3053,136
malta,ˈm ɔ ɫ t ə,3054,136
hit,ˈh ɪ t,3055,722
struck,ˈs t ɹ ə k,3056,722
knocked,ˈn ɑ k t,3057,722
blew,ˈb ɫ u,3058,722
blown,ˈb ɫ o ʊ n,3059,722
slammed,ˈs ɫ æ m d,3060,722
shattered,ˈʃ æ t ɝ d,3061,722
ripped,ˈɹ ɪ p t,3062,722
smashed,ˈs m æ ʃ t,3063,722
blasted,"ˈb ɫ æ s t ə d ,",3064,722
blowing,ˈb ɫ o ʊ ɪ ŋ,3065,722
cracked,ˈk ɹ æ k t,3066,722
rights,ˈɹ a ɪ t s,3067,976
human,"ˈh j u m ə n ,",3068,976
democracy,d ɪ ˈm ɑ k ɹ ə s i,3069,976
freedom,ˈf ɹ i d ə m,3070,976
activists,"ˈæ k t ə v ə s t s ,",3071,976
activist,"ˈæ k t ə v ə s t ,",3072,976
liberties,ˈɫ ɪ b ɝ ˌt i z,3073,976
dissidents,ˈd ɪ s ə d ə n t s,3074,976
dissident,ˈd ɪ s ə d ə n t,3075,976
deal,ˈd i ɫ,3076,409
contract,"ˈk ɑ n ˌt ɹ æ k t ,",3077,409
treaty,ˈt ɹ i t i,3078,409
contracts,"ˈk ɑ n ˌt ɹ æ k t s ,",3079,409
deals,ˈd i ɫ z,3080,409
deadline,ˈd ɛ d ˌɫ a ɪ n,3081,409
pact,ˈp æ k t,3082,409
protocol,"ˈp ɹ o ʊ t ə ˌk ɑ ɫ ,",3083,409
binding,ˈb a ɪ n d ɪ ŋ,3084,409
kyoto,ˈk j o ʊ t o ʊ,3085,409
expired,ɪ k ˈs p a ɪ ɹ d,3086,409
ratified,ˈɹ æ t ə ˌf a ɪ d,3087,409
expires,ɪ k ˈs p a ɪ ɝ z,3088,409
accession,ə k ˈs ɛ ʃ ə n,3089,409
better,ˈb ɛ t ɝ,3090,609
enough,"i ˈn ə f ,",3091,609
find,ˈf a ɪ n d,3092,609
hard,ˈh ɑ ɹ d,3093,609
ca,"ˈk ɑ ,",3094,609
themselves,"ð ə m ˈs ɛ ɫ v z ,",3095,609
simply,ˈs ɪ m p ɫ i,3096,609
easy,ˈi z i,3097,609
fine,ˈf a ɪ n,3098,609
watch,"ˈw ɑ t ʃ ,",3099,609
easily,ˈi z ə ɫ i,3100,609
clean,ˈk ɫ i n,3101,609
quick,ˈk w ɪ k,3102,609
perfect,"ˈp ɝ ˌf ɪ k t ,",3103,609
supposed,s ə ˈp o ʊ z d,3104,609
nice,"ˈn a ɪ s ,",3105,609
fit,ˈf ɪ t,3106,609
catch,ˈk æ t ʃ,3107,609
easier,ˈi z i ɝ,3108,609
enjoy,"ˌɛ n ˈd ʒ ɔ ɪ ,",3109,609
fill,ˈf ɪ ɫ,3110,609
comfortable,ˈk ə m f ɝ t ə b ə ɫ,3111,609
plenty,"ˈp ɫ ɛ n i ,",3112,609
shoot,ˈʃ u t,3113,609
lots,ˈɫ ɑ t s,3114,609
afford,ə ˈf ɔ ɹ d,3115,609
harder,ˈh ɑ ɹ d ɝ,3116,609
smart,ˈs m ɑ ɹ t,3117,609
forget,"f ɝ ˈɡ ɛ t ,",3118,609
yourself,"ˈj ɔ ɹ s ɛ ɫ f ,",3119,609
ourselves,"a ʊ ɝ ˈs ɛ ɫ v z ,",3120,609
fix,ˈf ɪ k s,3121,609
prefer,"p ɹ ə ˈf ɝ ,",3122,609
ups,ˈə p s,3123,609
honest,ˈɑ n ə s t,3124,609
folks,ˈf o ʊ k s,3125,609
perfectly,"ˈp ɝ f ə k ɫ i ,",3126,609
bunch,ˈb ə n t ʃ,3127,609
lets,ˈɫ ɛ t s,3128,609
decent,ˈd i s ə n t,3129,609
september,s ɛ p ˈt ɛ m b ɝ,3130,189
january,ˈd ʒ æ n j u ˌɛ ɹ i,3131,189
december,d ɪ ˈs ɛ m b ɝ,3132,189
october,ɑ k ˈt o ʊ b ɝ,3133,189
november,n o ʊ ˈv ɛ m b ɝ,3134,189
august,"ˈɑ ɡ ə s t ,",3135,189
february,"ˈf ɛ b j ə ˌw ɛ ɹ i ,",3136,189
committee,k ə ˈm ɪ t i,3137,174
judiciary,d ʒ u ˈd ɪ ʃ i ˌɛ ɹ i,3138,174
committees,k ə ˈm ɪ t i z,3139,174
subcommittee,ˈs ə b k ə ˈm ɪ t i,3140,174
building,ˈb ɪ ɫ d ɪ ŋ,3141,287
built,ˈb ɪ ɫ t,3142,287
constructed,"k ə n ˈs t ɹ ə k t ə d ,",3143,287
converted,k ə n ˈv ɝ t ɪ d,3144,287
erected,"ɪ ˈɹ ɛ k t ə d ,",3145,287
rebuilt,ɹ i ˈb ɪ ɫ t,3146,287
demolished,d ɪ ˈm ɑ ɫ ɪ ʃ t,3147,287
stock,ˈs t ɑ k,3148,212
shares,ˈʃ ɛ ɹ z,3149,212
stocks,ˈs t ɑ k s,3150,212
often,"ˈɔ f ə n ,",3151,542
throughout,θ ɹ u ˈa ʊ t,3152,542
sometimes,"ˈs ə m ˌt a ɪ m z ,",3153,542
frequently,"ˈf ɹ i k w ə n t ɫ i ,",3154,542
regularly,ˈɹ ɛ ɡ j ə ɫ ɝ ɫ i,3155,542
rarely,ˈɹ ɛ ɹ ɫ i,3156,542
frequent,"ˈf ɹ i ˌk w ɛ n t ,",3157,542
occasionally,"ə ˈk e ɪ ʒ ə n ə ɫ i ,",3158,542
occasions,ə ˈk e ɪ ʒ ə n z,3159,542
constantly,ˈk ɑ n s t ə n t ɫ i,3160,542
occasional,ə ˈk e ɪ ʒ ə n ə ɫ,3161,542
routinely,ɹ u ˈt i n ɫ i,3162,542
extensively,ɪ k ˈs t ɛ n s ɪ v ɫ i,3163,542
television,ˈt ɛ ɫ ə ˌv ɪ ʒ ə n,3164,347
tv,"ˈt i ˈv i ,",3165,347
network,ˈn ɛ t ˌw ɝ k,3166,347
channel,ˈt ʃ æ n ə ɫ,3167,347
broadcast,ˈb ɹ ɔ d ˌk æ s t,3168,347
fox,ˈf ɑ k s,3169,347
coverage,"ˈk ə v ɝ ə d ʒ ,",3170,347
cable,ˈk e ɪ b ə ɫ,3171,347
abc,ˈe ɪ ˌb i ˌs i,3172,347
bbc,ˌb i b i ˈs i,3173,347
nbc,ˈɛ n ˌb i ˈs i,3174,347
broadcasting,ˈb ɹ ɔ d ˌk æ s t ɪ ŋ,3175,347
cbs,ˌs i ˌb i ˈɛ s,3176,347
programming,ˈp ɹ o ʊ ˌɡ ɹ æ m ɪ ŋ,3177,347
viewers,ˈv j u ɝ z,3178,347
aired,ˈɛ ɹ d,3179,347
channels,ˈt ʃ æ n ə ɫ z,3180,347
cnn,ˈs i ˈɛ ˈn ɛ n,3181,347
broadcasts,ˈb ɹ ɔ d ˌk æ s t s,3182,347
anchor,ˈæ ŋ k ɝ,3183,347
soap,ˈs o ʊ p,3184,347
espn,ˈi ˈɛ s ˈp i ˈɛ n,3185,347
broadcaster,ˈb ɹ ɔ d ˌk æ s t ɝ,3186,347
airing,ˈɛ ɹ ɪ ŋ,3187,347
commentator,ˈk ɑ m ə n ˌt e ɪ t ɝ,3188,347
nielsen,ˈn i ɫ s ə n,3189,347
industry,ˈɪ n d ə s t ɹ i,3190,307
industrial,ˌɪ n ˈd ə s t ɹ i ə ɫ,3191,307
sector,ˈs ɛ k t ɝ,3192,307
tech,ˈt ɛ k,3193,307
industries,ˈɪ n d ə s t ɹ i z,3194,307
manufacturing,ˌm æ n j ə ˈf æ k t ʃ ɝ ɪ ŋ,3195,307
factory,ˈf æ k t ɝ i,3196,307
enterprises,"ˈɛ n ɝ ˌp ɹ a ɪ z ɪ z ,",3197,307
sectors,ˈs ɛ k t ɝ z,3198,307
factories,ˈf æ k t ɝ i z,3199,307
machinery,"m ə ˈʃ i n ɝ i ,",3200,307
pharmaceutical,ˌf ɑ ɹ m ə ˈs u t ɪ k ə ɫ,3201,307
textile,ˈt ɛ k ˌs t a ɪ ɫ,3202,307
order,ˈɔ ɹ d ɝ,3203,637
ordered,ˈɔ ɹ d ɝ d,3204,637
orders,ˈɔ ɹ d ɝ z,3205,637
ordering,ˈɔ ɹ d ɝ ɪ ŋ,3206,637
russian,ˈɹ ə ʃ ə n,3207,282
moscow,"ˈm ɑ ˌs k o ʊ ,",3208,282
putin,ˈp u t ɪ n,3209,282
yeltsin,ˈj ɛ ɫ t s ə n,3210,282
chechnya,ˈt ʃ ɛ t ʃ n i ə,3211,282
vladimir,ˈv ɫ æ d ə m ɪ ɹ,3212,282
chechen,ˈt ʃ ɛ t ʃ ɪ n,3213,282
boris,ˈb ɔ ɹ ɪ s,3214,282
kremlin,"ˈk ɹ ɛ m ɫ ə n ,",3215,282
interfax,ˈɪ n t ɝ ˌf æ k s,3216,282
sergei,"ˈs ɛ ɹ ˌɡ e ɪ ,",3217,282
medvedev,ˈm ɛ d v ə ˌd ɛ v,3218,282
viktor,ˈv ɪ k t ɝ,3219,282
tass,ˈt æ s,3220,282
mikhail,"m ɪ ˈk a ɪ ɫ ,",3221,282
itar,ˈi ˌt ɑ ɹ,3222,282
igor,"ˈi ˌɡ ɔ ɹ ,",3223,282
grozny,ˈɡ ɹ o ʊ z n i,3224,282
ivanov,ˈɪ v ə n ɑ v,3225,282
caucasus,ˈk ɔ k ə s ə s,3226,282
prices,"ˈp ɹ a ɪ s ə z ,",3227,382
fall,"ˈf ɑ ɫ ,",3228,382
rise,ˈɹ a ɪ z,3229,382
numbers,ˈn ə m b ɝ z,3230,382
rising,ˈɹ a ɪ z ɪ ŋ,3231,382
decline,d ɪ ˈk ɫ a ɪ n,3232,382
grow,ˈɡ ɹ o ʊ,3233,382
falling,ˈf ɑ ɫ ɪ ŋ,3234,382
sharp,ˈʃ ɑ ɹ p,3235,382
trend,ˈt ɹ ɛ n d,3236,382
sharply,ˈʃ ɑ ɹ p ɫ i,3237,382
popularity,ˌp ɑ p j ə ˈɫ ɛ ɹ ə t i,3238,382
steady,ˈs t ɛ d i,3239,382
rapidly,ˈɹ æ p ə d ɫ i,3240,382
surge,ˈs ɝ d ʒ,3241,382
modest,ˈm ɑ d ə s t,3242,382
rises,"ˈɹ a ɪ z ə z ,",3243,382
risen,ˈɹ ɪ z ə n,3244,382
gaining,ˈɡ e ɪ n ɪ ŋ,3245,382
declining,d ɪ ˈk ɫ a ɪ n ɪ ŋ,3246,382
rebound,ɹ i ˈb a ʊ n d,3247,382
slide,ˈs ɫ a ɪ d,3248,382
slight,ˈs ɫ a ɪ t,3249,382
slowed,ˈs ɫ o ʊ d,3250,382
steadily,ˈs t ɛ d ə ɫ i,3251,382
declines,d ɪ ˈk ɫ a ɪ n z,3252,382
inventory,ˌɪ n v ə n ˈt ɔ ɹ i,3253,382
inventories,ˌɪ n v ə n ˈt ɔ ɹ i z,3254,382
plunge,ˈp ɫ ə n d ʒ,3255,382
seasonal,ˈs i z ə n ə ɫ,3256,382
spike,ˈs p a ɪ k,3257,382
upward,ˈə p w ɝ d,3258,382
correction,k ɝ ˈɛ k ʃ ə n,3259,382
unexpectedly,ˌə n ɪ k ˈs p ɛ k t ɪ d ɫ i,3260,382
digit,"ˈd ɪ d ʒ ə t ,",3261,382
fortunes,"ˈf ɔ ɹ t ʃ ə n z ,",3262,382
downward,ˈd a ʊ n w ɝ d,3263,382
bounce,ˈb a ʊ n s,3264,382
india,ˈɪ n d i ə,3265,860
pakistan,ˈp æ k ɪ ˌs t æ n,3266,860
indian,ˈɪ n d i ə n,3267,860
pakistani,ˌp æ k ɪ ˈs t æ n i,3268,860
bangladesh,ˈb æ ŋ ɫ ə ˌd ɛ ʃ,3269,860
kashmir,"ˈk æ ʃ m i ɹ ,",3270,860
singh,ˈs ɪ ŋ,3271,860
delhi,ˈd ɛ ɫ i,3272,860
islamabad,ˌɪ s ˈɫ æ m ə b æ d,3273,860
mumbai,ˌm ʊ m ˈb a ɪ,3274,860
karachi,k ɑ ˈɹ ɑ t ʃ i,3275,860
pradesh,p ɹ ə ˈd ɛ ʃ,3276,860
bombay,b ɑ m ˈb e ɪ,3277,860
dhaka,"ˈd æ k æ ,",3278,860
gandhi,ˈɡ ɑ n d i,3279,860
punjab,"ˈp ə n ˌd ʒ æ b ,",3280,860
kumar,k u ˈm ɑ ɹ,3281,860
bengal,ˈb ɛ ŋ ɡ ə ɫ,3282,860
lahore,ɫ ɑ ˈh ɔ ɹ,3283,860
rao,ˈɹ a ʊ,3284,860
defense,d ɪ ˈf ɛ n s,3285,423
attacks,ə ˈt æ k s,3286,423
weapons,ˈw ɛ p ə n z,3287,423
anti,"ˈæ n ˌt a ɪ ,",3288,423
operation,ˌɑ p ɝ ˈe ɪ ʃ ə n,3289,423
strike,ˈs t ɹ a ɪ k,3290,423
arms,ˈɑ ɹ m z,3291,423
mass,ˈm æ s,3292,423
terrorist,ˈt ɛ ɹ ɝ ɪ s t,3293,423
target,"ˈt ɑ ɹ ɡ ə t ,",3294,423
terror,ˈt ɛ ɹ ɝ,3295,423
positions,p ə ˈz ɪ ʃ ə n z,3296,423
missile,ˈm ɪ s ə ɫ,3297,423
civilian,s ə ˈv ɪ ɫ j ə n,3298,423
strategic,s t ɹ ə ˈt i d ʒ ɪ k,3299,423
targets,ˈt ɑ ɹ ɡ ə t s,3300,423
terrorists,"ˈt ɛ ɹ ɝ ə s t s ,",3301,423
assault,ə ˈs ɔ ɫ t,3302,423
strikes,ˈs t ɹ a ɪ k s,3303,423
enemy,ˈɛ n ə m i,3304,423
missiles,ˈm ɪ s ə ɫ z,3305,423
counter,ˈk a ʊ n t ɝ,3306,423
targeted,ˈt ɑ ɹ ɡ ə t ɪ d,3307,423
capable,ˈk e ɪ p ə b ə ɫ,3308,423
bases,"ˈb e ɪ s ə z ,",3309,423
weapon,ˈw ɛ p ə n,3310,423
attacking,ə ˈt æ k ɪ ŋ,3311,423
targeting,ˈt ɑ ɹ ɡ ə t ɪ ŋ,3312,423
exercises,"ˈɛ k s ɝ ˌs a ɪ z ə z ,",3313,423
warfare,ˈw ɔ ɹ ˌf ɛ ɹ,3314,423
guided,"ˈɡ a ɪ d ə d ,",3315,423
capability,ˌk e ɪ p ə ˈb ɪ ɫ ə t i,3316,423
destroying,d ɪ ˈs t ɹ ɔ ɪ ɪ ŋ,3317,423
retaliation,ɹ i ˌt æ ɫ i ˈe ɪ ʃ ə n,3318,423
aerial,ˈɛ ɹ i ə ɫ,3319,423
installations,ˌɪ n s t ə ˈɫ e ɪ ʃ ə n z,3320,423
defenses,"d ɪ ˈf ɛ n s ə z ,",3321,423
ballistic,b ə ˈɫ ɪ s t ɪ k,3322,423
asked,"ˈæ s k t ,",3323,572
declined,d ɪ ˈk ɫ a ɪ n d,3324,572
contact,ˈk ɑ n ˌt æ k t,3325,572
asking,ˈæ s k ɪ ŋ,3326,572
publicly,ˈp ə b ɫ ɪ k ɫ i,3327,572
notice,"ˈn o ʊ t ə s ,",3328,572
confirm,k ə n ˈf ɝ m,3329,572
authorized,ˈɔ θ ɝ ˌa ɪ z d,3330,572
interviewed,ˈɪ n t ɝ v ˌj u d,3331,572
advised,"æ d ˈv a ɪ z d ,",3332,572
disclosed,d ɪ ˈs k ɫ o ʊ z d,3333,572
contacted,ˈk ɑ n ˌt æ k t ɪ d,3334,572
submit,s ə b ˈm ɪ t,3335,572
disclose,d ɪ ˈs k ɫ o ʊ z,3336,572
specify,ˈs p ɛ s ə ˌf a ɪ,3337,572
summoned,ˈs ə m ə n d,3338,572
instructed,"ˌɪ n ˈs t ɹ ə k t ə d ,",3339,572
inform,ˌɪ n ˈf ɔ ɹ m,3340,572
notified,ˈn o ʊ t ə ˌf a ɪ d,3341,572
apologized,ə ˈp ɑ ɫ ə ˌd ʒ a ɪ z d,3342,572
unspecified,ə n ˈs p ɛ s ə ˌf a ɪ d,3343,572
voluntarily,ˌv ɑ ɫ ə n ˈt ɛ ɹ ə ɫ i,3344,572
important,ˌɪ m ˈp ɔ ɹ t ə n t,3345,182
effective,"ˈi f ɛ k t ɪ v ,",3346,182
essential,"ɛ ˈs ɛ n ʃ ə ɫ ,",3347,182
valuable,"ˈv æ ɫ j ə b ə ɫ ,",3348,182
useful,ˈj u s f ə ɫ,3349,182
efficient,ɪ ˈf ɪ ʃ ə n t,3350,182
practical,"ˈp ɹ æ k t ə k ə ɫ ,",3351,182
reliable,"ɹ i ˈɫ a ɪ ə b ə ɫ ,",3352,182
acceptable,"æ k ˈs ɛ p t ə b ə ɫ ,",3353,182
credible,ˈk ɹ ɛ d ə b ə ɫ,3354,182
financially,"ˌf a ɪ ˈn æ n ʃ ə ɫ i ,",3355,182
productive,"p ɝ ˈd ə k t ɪ v ,",3356,182
economically,"ˌɛ k ə ˈn ɑ m ɪ k ɫ i ,",3357,182
helpful,ˈh ɛ ɫ p f ə ɫ,3358,182
viable,ˈv a ɪ ə b ə ɫ,3359,182
meaningful,ˈm i n ɪ ŋ f ə ɫ,3360,182
beneficial,ˌb ɛ n ə ˈf ɪ ʃ ə ɫ,3361,182
move,ˈm u v,3362,453
forward,ˈf ɔ ɹ w ɝ d,3363,453
step,ˈs t ɛ p,3364,453
moving,ˈm u v ɪ ŋ,3365,453
steps,ˈs t ɛ p s,3366,453
moves,ˈm u v z,3367,453
fire,"ˈf a ɪ ɝ ,",3368,485
dead,ˈd ɛ d,3369,485
victims,"ˈv ɪ k t ə m z ,",3370,485
missing,ˈm ɪ s ɪ ŋ,3371,485
rescue,ˈɹ ɛ s k j u,3372,485
destroyed,d ɪ ˈs t ɹ ɔ ɪ d,3373,485
broken,ˈb ɹ o ʊ k ə n,3374,485
damaged,"ˈd æ m ə d ʒ d ,",3375,485
abandoned,ə ˈb æ n d ə n d,3376,485
recovered,"ɹ ə ˈk ə v ɝ d ,",3377,485
blocked,ˈb ɫ ɑ k t,3378,485
survivors,s ɝ ˈv a ɪ v ɝ z,3379,485
collapsed,k ə ˈɫ æ p s t,3380,485
burned,ˈb ɝ n d,3381,485
cleared,ˈk ɫ ɪ ɹ d,3382,485
fires,"ˈf a ɪ ɝ z ,",3383,485
trapped,ˈt ɹ æ p t,3384,485
rushed,ˈɹ ə ʃ t,3385,485
torn,ˈt ɔ ɹ n,3386,485
evacuated,"i ˈv æ k j ə ˌw e ɪ t ɪ d ,",3387,485
miners,ˈm a ɪ n ɝ z,3388,485
sealed,ˈs i ɫ d,3389,485
firefighters,ˈf a ɪ ɝ ˌf a ɪ t ɝ z,3390,485
rescued,ˈɹ ɛ s k j u d,3391,485
crews,ˈk ɹ u z,3392,485
flames,ˈf ɫ e ɪ m z,3393,485
burn,ˈb ɝ n,3394,485
safely,ˈs e ɪ f ɫ i,3395,485
dragged,ˈd ɹ æ ɡ d,3396,485
rescuers,ˈɹ ɛ s ˌk j u ɝ z,3397,485
blaze,ˈb ɫ e ɪ z,3398,485
wreckage,"ˈɹ ɛ k ə d ʒ ,",3399,485
ambulance,ˈæ m b j ə ɫ ə n s,3400,485
hampered,ˈh æ m p ɝ d,3401,485
rose,ˈɹ o ʊ z,3402,39
fell,ˈf ɛ ɫ,3403,39
index,ˈɪ n d ɛ k s,3404,39
cents,"ˈs ɛ n s ,",3405,39
gained,ˈɡ e ɪ n d,3406,39
dow,ˈd a ʊ,3407,39
delivery,d ɪ ˈɫ ɪ v ɝ i,3408,39
benchmark,ˈb ɛ n t ʃ ˌm ɑ ɹ k,3409,39
barrel,"ˈb æ ɹ ə ɫ ,",3410,39
unchanged,ə n ˈt ʃ e ɪ n d ʒ d,3411,39
composite,"k ɑ m ˈp ɑ z ə t ,",3412,39
climbed,ˈk ɫ a ɪ m d,3413,39
nasdaq,ˈn æ z d æ k,3414,39
slipped,ˈs ɫ ɪ p t,3415,39
shed,ˈʃ ɛ d,3416,39
rallied,ˈɹ æ ɫ i d,3417,39
edged,ˈɛ d ʒ d,3418,39
nikkei,"ˈn a ɪ ˌk i ,",3419,39
ounce,ˈa ʊ n s,3420,39
pence,ˈp ɛ n s,3421,39
tumbled,ˈt ə m b ə ɫ d,3422,39
slid,ˈs ɫ ɪ d,3423,39
mercantile,ˈm ɝ k ə n ˌt a ɪ ɫ,3424,39
weighted,ˈw e ɪ t ɪ d,3425,39
slumped,ˈs ɫ ə m p t,3426,39
dipped,ˈd ɪ p t,3427,39
retreated,"ɹ i ˈt ɹ i t ə d ,",3428,39
include,ˌɪ n ˈk ɫ u d,3429,387
included,"ˌɪ n ˈk ɫ u d ə d ,",3430,387
original,ɝ ˈɪ d ʒ ə n ə ɫ,3431,387
includes,ˌɪ n ˈk ɫ u d z,3432,387
version,ˈv ɝ ʒ ə n,3433,387
features,ˈf i t ʃ ɝ z,3434,387
featured,ˈf i t ʃ ɝ d,3435,387
feature,ˈf i t ʃ ɝ,3436,387
featuring,ˈf i t ʃ ɝ ɪ ŋ,3437,387
guest,ˈɡ ɛ s t,3438,387
versions,ˈv ɝ ʒ ə n z,3439,387
further,ˈf ɝ ð ɝ,3440,750
overall,ˈo ʊ v ɝ ˌɔ ɫ,3441,750
improve,ˌɪ m ˈp ɹ u v,3442,750
boost,ˈb u s t,3443,750
improved,ˌɪ m ˈp ɹ u v d,3444,750
expand,ɪ k ˈs p æ n d,3445,750
expanded,"ɪ k ˈs p æ n d ə d ,",3446,750
stronger,"ˈs t ɹ ɔ ŋ ɝ ,",3447,750
mutual,ˈm j u t ʃ u ə ɫ,3448,750
improving,ˌɪ m ˈp ɹ u v ɪ ŋ,3449,750
improvement,ˌɪ m ˈp ɹ u v m ə n t,3450,750
expanding,ɪ k ˈs p æ n d ɪ ŋ,3451,750
contribute,k ə n ˈt ɹ ɪ b j u t,3452,750
awareness,ə ˈw ɛ ɹ n ə s,3453,750
boosted,ˈb u s t ɪ d,3454,750
strengthening,ˈs t ɹ ɛ ŋ θ ə n ɪ ŋ,3455,750
bolster,ˈb o ʊ ɫ s t ɝ,3456,750
boosting,ˈb u s t ɪ ŋ,3457,750
enhanced,"ɛ n ˈh æ n s t ,",3458,750
productivity,"ˌp ɹ o ʊ d ə k ˈt ɪ v ə t i ,",3459,750
flexibility,ˌf ɫ ɛ k s ə ˈb ɪ ɫ ə t i,3460,750
spur,ˈs p ɝ,3461,750
reinforced,ˌɹ i ɪ n ˈf ɔ ɹ s t,3462,750
stabilize,ˈs t e ɪ b ə ˌɫ a ɪ z,3463,750
reinforce,ˌɹ i ɪ n ˈf ɔ ɹ s,3464,750
stimulate,ˈs t ɪ m j ə ˌɫ e ɪ t,3465,750
street,ˈs t ɹ i t,3466,231
road,ˈɹ o ʊ d,3467,231
route,"ˈɹ a ʊ t ,",3468,231
highway,ˈh a ɪ ˌw e ɪ,3469,231
avenue,ˈæ v ə ˌn u,3470,231
roads,ˈɹ o ʊ d z,3471,231
trail,ˈt ɹ e ɪ ɫ,3472,231
